trial_id,subject,environment,task,class_id,scenario_id,detail_label,risk,risk_id,gt_schema,n_alive,time_method,csi,gt_pose,original_video
yja_E02_W01_t005,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t005/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t005/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t005/original_video.mp4
yja_E02_W01_t006,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t006/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t006/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t006/original_video.mp4
yja_E02_W01_t007,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t007/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t007/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t007/original_video.mp4
yja_E02_W01_t008,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t008/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t008/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t008/original_video.mp4
yja_E02_W01_t009,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t009/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t009/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t009/original_video.mp4
yja_E02_W01_t010,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t010/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t010/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t010/original_video.mp4
yja_E02_W01_t011,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t011/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t011/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t011/original_video.mp4
yja_E02_W01_t012,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t012/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t012/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t012/original_video.mp4
yja_E02_W01_t013,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t013/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t013/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t013/original_video.mp4
yja_E02_W01_t014,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t014/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t014/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t014/original_video.mp4
yja_E02_W01_t015,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t015/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t015/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t015/original_video.mp4
yja_E02_W01_t016,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t016/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t016/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t016/original_video.mp4
yja_E02_W01_t017,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t017/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t017/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t017/original_video.mp4
yja_E02_W01_t018,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t018/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t018/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t018/original_video.mp4
yja_E02_W01_t019,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t019/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t019/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t019/original_video.mp4
yja_E02_W01_t020,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t020/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t020/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t020/original_video.mp4
yja_E02_W02_t001,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t001/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t001/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t001/original_video.mp4
yja_E02_W02_t002,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t002/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t002/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t002/original_video.mp4
yja_E02_W02_t003,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t003/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t003/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t003/original_video.mp4
yja_E02_W02_t004,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t004/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t004/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t004/original_video.mp4
yja_E02_W02_t005,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t005/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t005/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t005/original_video.mp4
yja_E02_W02_t006,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t006/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t006/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t006/original_video.mp4
yja_E02_W02_t007,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t007/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t007/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t007/original_video.mp4
yja_E02_W02_t008,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t008/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t008/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t008/original_video.mp4
yja_E02_W02_t009,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t009/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t009/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t009/original_video.mp4
yja_E02_W02_t010,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t010/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t010/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t010/original_video.mp4
yja_E02_W02_t011,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t011/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t011/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t011/original_video.mp4
yja_E02_W02_t012,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t012/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t012/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t012/original_video.mp4
yja_E02_W02_t013,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t013/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t013/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t013/original_video.mp4
yja_E02_W02_t014,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t014/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t014/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t014/original_video.mp4
yja_E02_W02_t015,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t015/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t015/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t015/original_video.mp4
yja_E02_W02_t016,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t016/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t016/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t016/original_video.mp4
yja_E02_W02_t017,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t017/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t017/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t017/original_video.mp4
yja_E02_W02_t018,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t018/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t018/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t018/original_video.mp4
yja_E02_W02_t019,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t019/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t019/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t019/original_video.mp4
yja_E02_W02_t020,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t020/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t020/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t020/original_video.mp4
yja_E02_W02_t021,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t021/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t021/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t021/original_video.mp4
yja_E02_W02_t022,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t022/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t022/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t022/original_video.mp4
yja_E02_W02_t023,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t023/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t023/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t023/original_video.mp4
yja_E02_W02_t024,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t024/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t024/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t024/original_video.mp4
yja_E02_W02_t025,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t025/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t025/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t025/original_video.mp4
yja_E02_W02_t026,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t026/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t026/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t026/original_video.mp4
yja_E02_W02_t027,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t027/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t027/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t027/original_video.mp4
yja_E02_W02_t028,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t028/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t028/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t028/original_video.mp4
yja_E02_W02_t029,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t029/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t029/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t029/original_video.mp4
yja_E02_W02_t030,yja,E02,pose_and_action,10,W02,stumble_recover,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t030/csi.csv,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t030/gt_pose.npz,data/pose_and_action/yja/E02/warning/W02_stumble_recover/yja_E02_W02_t030/original_video.mp4
yja_E02_W03_t001,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t001/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t001/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t001/original_video.mp4
yja_E02_W03_t002,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t002/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t002/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t002/original_video.mp4
yja_E02_W03_t003,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t003/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t003/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t003/original_video.mp4
yja_E02_W03_t004,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t004/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t004/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t004/original_video.mp4
yja_E02_W03_t005,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t005/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t005/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t005/original_video.mp4
yja_E02_W03_t006,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t006/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t006/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t006/original_video.mp4
yja_E02_W03_t007,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t007/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t007/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t007/original_video.mp4
yja_E02_W03_t008,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t008/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t008/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t008/original_video.mp4
yja_E02_W03_t009,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t009/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t009/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t009/original_video.mp4
yja_E02_W03_t010,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t010/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t010/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t010/original_video.mp4
yja_E02_W03_t011,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t011/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t011/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t011/original_video.mp4
yja_E02_W03_t012,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t012/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t012/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t012/original_video.mp4
yja_E02_W03_t013,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t013/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t013/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t013/original_video.mp4
yja_E02_W03_t014,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t014/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t014/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t014/original_video.mp4
yja_E02_W03_t015,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t015/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t015/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t015/original_video.mp4
yja_E02_W03_t016,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t016/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t016/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t016/original_video.mp4
yja_E02_W03_t017,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t017/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t017/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t017/original_video.mp4
yja_E02_W03_t018,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t018/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t018/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t018/original_video.mp4
yja_E02_W03_t019,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t019/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t019/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t019/original_video.mp4
yja_E02_W03_t020,yja,E02,pose_and_action,11,W03,bed_exit_failed,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t020/csi.csv,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t020/gt_pose.npz,data/pose_and_action/yja/E02/warning/W03_bed_exit_failed/yja_E02_W03_t020/original_video.mp4
